,ID,Cond,Sex,Age,Pol,TotCor,variable,value,type,AgeGroup
267,A3R79CYQ817AV3,Training Video,female,37.0,Very liberal,6,Cor01,0,fake,35 to 49
268,A21SF3IKIZB0VN,Condition,female,73.0,Somewhat conservative,8,Cor01,0,fake,50 and over
269,A147F5PJTHOB8A,Training Game,male,42.0,Very liberal,10,Cor01,0,fake,35 to 49
270,A37QFZ8I1TGH2C,Training Game,female,66.0,Somewhat conservative,11,Cor01,1,fake,50 and over
271,A31Z5TPD8QKE26,Condition,male,35.0,Somewhat conservative,10,Cor01,0,fake,35 to 49
272,ANVXAMUEBGV8N,Training Game,female,56.0,Somewhat liberal,9,Cor01,0,fake,50 and over
273,A3TK9CLBA65ZZE,Condition,female,67.0,Somewhat conservative,9,Cor01,0,fake,50 and over
274,A2EOOF9D135HQ1,Training Game,male,43.0,Very Conservative,9,Cor01,1,fake,35 to 49
275,A38ZGWB47QTEY6,Training Video,female,69.0,Very liberal,5,Cor01,0,fake,50 and over
276,A0623383IMO25HCSBET7,Training Video,male,44.0,Somewhat liberal,8,Cor01,1,fake,35 to 49
277,A13XXMDHOULEZ7,Training Video,female,42.0,Somewhat liberal,2,Cor01,0,fake,35 to 49
278,A2IU5TX5S0FA1C,Condition,female,66.0,Somewhat liberal,8,Cor01,1,fake,50 and over
279,A2UF2FRGVW4T89,Training Game,male,46.0,Very liberal,10,Cor01,1,fake,35 to 49
280,AW0K78T4I2T72,Training Game,female,72.0,Somewhat liberal,8,Cor01,1,fake,50 and over
281,A27HVVLSZZ13XK,Training Video,male,48.0,Very liberal,9,Cor01,0,fake,35 to 49
282,A2MQ6VUSKCQ9FH,Training Game,male,36.0,Very liberal,8,Cor01,0,fake,35 to 49
283,APJJ1HHD2GGFS,Condition,female,37.0,Very liberal,9,Cor01,1,fake,35 to 49
284,A3SKEW89V5S0DI,Training Video,male,48.0,Somewhat liberal,10,Cor01,1,fake,35 to 49
285,A1CHC8M7CWC254,Condition,male,27.0,Somewhat liberal,7,Cor01,0,fake,25 to 34
286,A27BUT19WQ6P1O,Training Video,male,34.0,Somewhat liberal,6,Cor01,0,fake,25 to 34
287,A1MYBMOZH043LK,Condition,male,33.0,Middle of the road,8,Cor01,0,fake,25 to 34
288,A1BAEFJ2OG7NJ0,Training Game,female,58.0,Very liberal,5,Cor01,0,fake,50 and over
289,A175PJR0W3LO8I,Training Game,male,36.0,Somewhat liberal,7,Cor01,0,fake,35 to 49
290,AKX5RHHO8BIUX,Training Video,male,58.0,Middle of the road,11,Cor01,0,fake,50 and over
291,A2BW6WD7LZ9EGV,Training Video,male,29.0,Very liberal,11,Cor02,0,fake,25 to 34
292,AXMPSUNKUBEIL,Condition,male,37.0,Somewhat liberal,11,Cor02,0,fake,35 to 49
293,A2JP8W265WCC35,Training Video,female,49.0,Very liberal,13,Cor02,1,fake,35 to 49
294,A207IHY6GERCFO,Condition,male,36.0,Very Conservative,6,Cor02,0,fake,35 to 49
295,A1V2H0UF94ATWY,Condition,male,59.0,Somewhat liberal,12,Cor02,0,fake,50 and over
296,A3RYI5HXC2MJLN,Condition,male,38.0,Somewhat liberal,9,Cor02,0,fake,35 to 49
297,APGX2WZ59OWDN,Training Video,female,25.0,Very liberal,9,Cor02,0,fake,25 to 34
298,A19CB2C4GY4C60,Condition,male,31.0,Somewhat conservative,10,Cor02,0,fake,25 to 34
299,A36SM7QM8OK3H6,Condition,female,32.0,Very liberal,11,Cor02,0,fake,25 to 34
300,A3U6IA3JUSFZ2M,Training Video,female,37.0,Very liberal,9,Cor02,0,fake,35 to 49
301,A320QA9HJFUOZO,Training Game,male,32.0,Somewhat liberal,9,Cor02,0,fake,25 to 34
302,ACDTQNYOT3GG8,Training Game,female,40.0,Very liberal,10,Cor02,1,fake,35 to 49
303,A3N0QZ9ZKUCTCQ,Condition,male,30.0,Somewhat conservative,9,Cor02,1,fake,25 to 34
304,A2NA2OJT15COZY,Training Video,male,36.0,Somewhat conservative,8,Cor02,1,fake,35 to 49
305,A18G2CLYSTENK,Training Game,male,30.0,Somewhat liberal,4,Cor02,0,fake,25 to 34
306,AA9V4NE8SOA4I,Condition,male,49.0,Somewhat liberal,8,Cor02,0,fake,35 to 49
307,A2TBXASXZIRNNW,Training Video,male,31.0,Somewhat conservative,7,Cor02,0,fake,25 to 34
308,A20NITCOBY4775,Training Video,female,61.0,Very liberal,11,Cor02,0,fake,50 and over
309,ABMPX2Y2IRBMG,Training Game,male,34.0,Very liberal,13,Cor02,0,fake,25 to 34
310,A5YVMQWA2IYPF,Condition,male,42.0,Somewhat liberal,4,Cor02,0,fake,35 to 49
311,A1YSYI926BBOHW,Training Game,male,35.0,Very liberal,9,Cor02,0,fake,35 to 49
312,A4SC8G0149GEG,Training Video,male,28.0,Somewhat liberal,14,Cor02,0,fake,25 to 34
313,A149ROBL26JWPJ,Training Game,male,29.0,Somewhat conservative,8,Cor02,0,fake,25 to 34
314,A3A8P4UR9A0DWQ,Training Video,female,43.0,Very Conservative,7,Cor02,1,fake,35 to 49
315,AOAZMLP27GD81,Condition,male,39.0,Somewhat liberal,14,Cor02,0,fake,35 to 49
316,A3RR85PK3AV9TU,Condition,male,32.0,Very liberal,12,Cor02,0,fake,25 to 34
317,AEQ95NMC3VXQ5,Training Game,female,63.0,Very liberal,10,Cor02,0,fake,50 and over
318,A1KET5Z038NMWD,Training Game,female,37.0,Middle of the road,8,Cor02,0,fake,35 to 49
319,A3CQDCNYJAX2X3,Training Game,female,29.0,Very liberal,8,Cor02,0,fake,25 to 34
320,A2PXJTMWGUE5DC,Condition,female,60.0,Somewhat conservative,10,Cor02,0,fake,50 and over
321,A2SWQM5X54P1O5,Training Video,female,32.0,Middle of the road,12,Cor02,0,fake,25 to 34
322,AYBYMDBEBK5Z,Condition,female,44.0,Somewhat liberal,8,Cor02,1,fake,35 to 49
323,A1F1BIPJR11LSR,Training Game,Other / No Answer,33.0,Somewhat liberal,9,Cor02,0,fake,25 to 34
324,A103XX92AATRSG,Training Video,female,29.0,Middle of the road,7,Cor02,0,fake,25 to 34
325,A2I960JYUZ8KAV,Training Game,male,27.0,Very liberal,10,Cor02,1,fake,25 to 34
326,A3I1W58P6SIV26,Training Video,male,33.0,Somewhat conservative,11,Cor02,0,fake,25 to 34
327,AQORJW4W8U9YU,Training Game,male,32.0,Somewhat liberal,2,Cor02,0,fake,25 to 34
328,A3RWDYQD1331VH,Training Game,female,34.0,Middle of the road,2,Cor02,0,fake,25 to 34
329,A2RR3R75ECQSKE,Condition,Other / No Answer,,I prefer not to answer,3,Cor02,0,fake,
330,A2QQY4S73JO639,Training Video,male,36.0,Somewhat liberal,5,Cor02,0,fake,35 to 49
331,a1vl7507uonpx0,Training Game,male,41.0,Somewhat liberal,9,Cor02,0,fake,35 to 49
332,A1T6RFUU0OTS0M,Training Game,female,26.0,Somewhat liberal,8,Cor02,0,fake,25 to 34
333,A1GLF2427E02YG,Training Game,female,35.0,Very liberal,14,Cor02,0,fake,35 to 49
334,A1DVKS3R9SLQ1H,Condition,male,28.0,Very Conservative,5,Cor02,0,fake,25 to 34
335,A2AWBDW9V1E9KT,Training Video,male,37.0,Very liberal,13,Cor02,0,fake,35 to 49
336,ACDX50KGPE97I,Training Video,male,30.0,Somewhat conservative,9,Cor02,0,fake,25 to 34
337,AKZ8SFOAI4RZN,Training Video,male,31.0,Very liberal,12,Cor02,0,fake,25 to 34
338,A2WGW5Y3ZFBDEC,Training Game,male,48.0,Very Conservative,11,Cor02,0,fake,35 to 49
339,ARJ6SPCZJVARE,Training Video,male,28.0,Middle of the road,5,Cor02,0,fake,25 to 34
340,A3SLY0SJLJZ0J1,Condition,male,25.0,Very liberal,7,Cor02,0,fake,25 to 34
341,A3HW4QDJB63OQ2,Training Game,male,29.0,Somewhat conservative,6,Cor02,0,fake,25 to 34
342,A3PRX6CU0P34NE,Condition,male,30.0,Very liberal,11,Cor02,0,fake,25 to 34
343,A3IR7DFEKLLLO,Training Game,male,42.0,Somewhat conservative,14,Cor02,1,fake,35 to 49
344,A2YE7NBCK14VAQ,Condition,male,39.0,Somewhat liberal,8,Cor02,1,fake,35 to 49
345,AU2NVT51E749C,Training Game,male,41.0,Somewhat conservative,11,Cor02,0,fake,35 to 49
346,A1LZWU72K42V92,Condition,male,50.0,Somewhat liberal,6,Cor02,0,fake,
347,A2IUT0610X9CV0,Training Game,male,32.0,Very liberal,5,Cor02,0,fake,25 to 34
348,A1AJG4BGSRPC93,Training Video,female,35.0,Very liberal,7,Cor02,0,fake,35 to 49
349,AYDILOZLKOAS8,Training Game,male,34.0,Somewhat liberal,11,Cor02,1,fake,25 to 34
350,A1M1TSMJB12177,Training Game,male,61.0,Very liberal,13,Cor02,1,fake,50 and over
351,A171S8E9IFSHH2,Training Game,male,32.0,Middle of the road,9,Cor02,0,fake,25 to 34
352,A130P4M9JPT4YA,Condition,male,49.0,Somewhat liberal,12,Cor02,0,fake,35 to 49
353,A2S96ZZ70YFPSK,Training Video,female,45.0,Very liberal,7,Cor02,0,fake,35 to 49
354,A3QZMGTVA4VO44,Training Game,male,36.0,Very Conservative,5,Cor02,0,fake,35 to 49
355,A1IFIK8J49WBER,Training Video,female,57.0,Somewhat conservative,9,Cor02,0,fake,50 and over
356,A175ZTL2OZO9YU,Training Video,female,48.0,Somewhat liberal,13,Cor02,0,fake,35 to 49
357,A2SKH7WZUEDGGI,Condition,male,39.0,I prefer not to answer,3,Cor02,0,fake,35 to 49
358,A22QD6M0A2C77C,Condition,male,46.0,Somewhat liberal,8,Cor02,0,fake,35 to 49
359,A26GF078IX9A43,Training Game,female,40.0,Very liberal,9,Cor02,0,fake,35 to 49
360,A39N0WW02VT0MB,Training Video,male,26.0,I do not have a political affiliatione,3,Cor02,0,fake,25 to 34
361,A2XI3DX3IJ1TAV,Condition,female,38.0,Somewhat conservative,4,Cor02,0,fake,35 to 49
362,A1945USNZHTROX,Training Game,male,39.0,Somewhat liberal,10,Cor02,1,fake,35 to 49
363,A1JKSAQ8UNCE7B,Training Game,female,45.0,Somewhat conservative,9,Cor02,0,fake,35 to 49
364,ANFWGSQ8BQRZ,Condition,male,44.0,Somewhat liberal,11,Cor02,1,fake,35 to 49
365,A1PAY3X73PQ16S,Condition,female,51.0,Very liberal,6,Cor02,0,fake,50 and over
366,A2MCG5W6LHSRG9,Training Video,male,34.0,Very liberal,8,Cor02,0,fake,25 to 34
367,A3UV55HC87DO9C,Condition,male,28.0,Somewhat liberal,6,Cor02,0,fake,25 to 34
368,A3OJCWC178255T,Training Video,female,31.0,Somewhat liberal,9,Cor02,0,fake,25 to 34
369,A610SH5RY1NG1,Training Game,male,35.0,Very liberal,10,Cor02,1,fake,35 to 49
370,A3HTLXAPOBCVVO,Training Video,female,49.0,Somewhat liberal,10,Cor02,0,fake,35 to 49
371,A3BHRFFG75X3GO,Condition,male,37.0,Very liberal,13,Cor02,0,fake,35 to 49
372,A314XJY8V1YL12,Training Video,female,47.0,Somewhat liberal,12,Cor02,1,fake,35 to 49
373,A1B4KC5KP7FH1Z,Training Video,male,53.0,Somewhat liberal,9,Cor02,1,fake,50 and over
374,A3NHMKVK98NY7I,Training Video,male,28.0,Middle of the road,6,Cor02,0,fake,25 to 34
375,A9KSSJXDB6GPE,Training Video,male,5.0,Somewhat conservative,3,Cor02,0,fake, Under 18
376,A2MKXI4KCRRI7Y,Condition,male,34.0,Very liberal,9,Cor02,0,fake,25 to 34
377,A2R0YYUAWNT7UD,Condition,male,27.0,Somewhat conservative,9,Cor02,0,fake,25 to 34
378,ALQPGVQZEZSUE,Training Video,male,41.0,Somewhat liberal,14,Cor02,0,fake,35 to 49
379,A1PUHCEBSOWETV,Training Game,male,22.0,Very liberal,3,Cor02,0,fake,18 to 24
380,A26TY8FHMJ183C,Training Video,male,30.0,Somewhat liberal,7,Cor02,0,fake,25 to 34
381,AKSJ3C5O3V9RB,Training Game,female,24.0,Somewhat liberal,9,Cor02,0,fake,18 to 24
382,A2U83S62P8SZ6T,Training Video,male,33.0,Very liberal,8,Cor02,0,fake,25 to 34
383,A16HSMUJ7C7QA7,Training Game,female,65.0,Middle of the road,7,Cor02,1,fake,50 and over
384,A21AVVEQUEX7DA,Condition,male,27.0,Somewhat conservative,6,Cor02,1,fake,25 to 34
385,A20VJWCDIBKTZI,Training Video,male,38.0,Somewhat conservative,6,Cor02,0,fake,35 to 49
386,A28A3HF3LSEIDT,Training Game,female,25.0,Somewhat conservative,3,Cor02,0,fake,25 to 34
387,A2E6G3YGPG97B6,Training Video,female,30.0,Very liberal,5,Cor02,0,fake,25 to 34
388,A2OAZPREKF6PQR,Condition,female,29.0,Very Conservative,3,Cor02,0,fake,25 to 34
389,A17DF2ZUXF4F0Q,Condition,male,25.0,Somewhat conservative,5,Cor02,0,fake,25 to 34
390,A24ZKEJTS1O4IW,Training Game,male,30.0,Somewhat conservative,8,Cor02,0,fake,25 to 34
391,A2YO837C0O1E91,Condition,female,29.0,Very liberal,12,Cor02,0,fake,25 to 34
392,A150GMV1YQWWB3,Condition,male,39.0,Very liberal,13,Cor02,0,fake,35 to 49
393,A3GW3MPLVGG7PZ,Condition,female,34.0,Very liberal,10,Cor02,0,fake,25 to 34
394,A1Z6F6EIUJFC6T,Training Video,male,29.0,Somewhat liberal,2,Cor02,0,fake,25 to 34
395,A3QSJY1FFN0N6V,Training Video,female,36.0,Very liberal,8,Cor02,0,fake,35 to 49
396,A19WXS1CLVLEEX,Training Game,male,65.0,Very liberal,11,Cor02,1,fake,50 and over
397,A2R02DYCDLY75U,Training Game,female,40.0,Somewhat liberal,10,Cor02,0,fake,35 to 49
398,A3FOKP72T5I4FR,Condition,female,41.0,Very liberal,4,Cor02,0,fake,35 to 49
399,A8028AFBBS29G,Condition,female,64.0,Middle of the road,5,Cor02,0,fake,50 and over
400,A1NMKXK04PZ6KK,Training Video,male,39.0,Middle of the road,3,Cor02,0,fake,35 to 49
401,AIPHJXQEDNW9L,Condition,male,30.0,Middle of the road,14,Cor02,0,fake,25 to 34
402,AP7BOM5KUH8KV,Condition,male,31.0,Very liberal,13,Cor02,0,fake,25 to 34
403,A1OQIXAU1SEJ4P,Training Game,female,32.0,Very liberal,9,Cor02,0,fake,25 to 34
404,A27SMEOPKV84VI,Training Video,female,37.0,Somewhat conservative,12,Cor02,0,fake,35 to 49
405,AJWES6SFIP3AT,Training Game,male,36.0,Somewhat liberal,11,Cor02,0,fake,35 to 49
406,A2HG1N3BVQO6I,Training Game,female,57.0,Somewhat conservative,8,Cor02,0,fake,50 and over
407,A3VP27UUQ34OXK,Training Video,female,56.0,Somewhat liberal,4,Cor02,0,fake,50 and over
408,A38DC3BG1ZCVZ2,Training Video,female,34.0,Middle of the road,7,Cor02,0,fake,25 to 34
409,A1MTRZDRKNB9GV,Condition,female,57.0,Somewhat conservative,8,Cor02,1,fake,50 and over
410,A1P6OXEJ86HQRM,Training Game,male,37.0,Very liberal,9,Cor02,0,fake,35 to 49
411,A20PV3RB3I0W8S,Condition,male,29.0,Somewhat conservative,6,Cor02,0,fake,25 to 34
412,A87D3K9YVKTQ7,Training Video,female,36.0,Somewhat liberal,3,Cor02,0,fake,35 to 49
413,A272A0JGRTBFCR,Training Video,male,37.0,Somewhat conservative,5,Cor02,0,fake,35 to 49
414,A2S75O867RJG0I,Training Video,male,24.0,Somewhat conservative,8,Cor02,0,fake,18 to 24
415,AVPKE76DJLWK6,Training Video,male,37.0,Somewhat liberal,8,Cor02,0,fake,35 to 49
416,A3GIIL73GE2CBQ,Training Game,male,33.0,Very liberal,14,Cor02,0,fake,25 to 34
417,A1CFMY4CEYOM8Y,Condition,male,40.0,Very liberal,3,Cor02,0,fake,35 to 49
418,A667L63P4M8NO,Training Game,female,37.0,Very liberal,8,Cor02,0,fake,35 to 49
419,A1XO6ONCCTBMKW,Training Game,male,27.0,Somewhat conservative,1,Cor02,0,fake,25 to 34
420,A2W3A42TRMJ861,Training Game,female,58.0,Somewhat liberal,13,Cor02,1,fake,50 and over
421,A11S8IAAVDXCUS,Training Video,female,29.0,I do not have a political affiliatione,4,Cor02,0,fake,25 to 34
422,AJNQ2PBD07FKE,Training Video,female,32.0,Middle of the road,7,Cor02,0,fake,25 to 34
423,A3TUMZ954ORSUC,Training Video,female,30.0,Very liberal,0,Cor02,0,fake,25 to 34
424,A30RAYNDOWQ61S,Condition,male,56.0,Somewhat conservative,11,Cor02,0,fake,50 and over
425,ASB8T0H7L99RF,Condition,male,31.0,Middle of the road,9,Cor02,0,fake,25 to 34
426,A3O7X46E3REM7I,Training Game,male,32.0,Somewhat liberal,10,Cor02,0,fake,25 to 34
427,A3RQN5RZD1N2KP,Condition,female,46.0,Middle of the road,9,Cor02,0,fake,35 to 49
428,AB66CTVQ90RCV,Training Video,female,29.0,Very liberal,8,Cor02,0,fake,25 to 34
429,A299J4PKHAEU9H,Training Video,female,29.0,Very Conservative,4,Cor02,0,fake,25 to 34
430,AL6TUFYAMT6U4,Training Game,male,26.0,Very Conservative,3,Cor02,0,fake,25 to 34
431,AFU00NU09CFXE,Condition,female,45.0,Very liberal,4,Cor02,0,fake,35 to 49
432,A1V1JNPU0KOA3X,Training Game,male,53.0,Somewhat liberal,11,Cor02,1,fake,50 and over
433,A3HOBJ4PJUOCUN,Training Game,female,59.0,Middle of the road,7,Cor02,0,fake,50 and over
434,A35D31QHYQUF9V,Condition,male,35.0,Middle of the road,10,Cor02,1,fake,35 to 49
435,A3LA5P3N3KI8U7,Training Video,female,34.0,Very liberal,7,Cor02,0,fake,25 to 34
436,A35T6IAX6MHNHC,Training Game,male,28.0,Somewhat conservative,5,Cor02,0,fake,25 to 34
437,A4E1UYPDHE8D8,Training Video,male,39.0,Somewhat liberal,13,Cor02,1,fake,35 to 49
438,A3G55RJTW3BSGM,Training Video,female,42.0,Somewhat conservative,9,Cor02,0,fake,35 to 49
439,A1506T1PAYRT16,Condition,female,37.0,Very Conservative,8,Cor02,0,fake,35 to 49
440,A353KETOEN0W8T,Training Video,male,37.0,I prefer not to answer,6,Cor02,0,fake,35 to 49
441,A1YH2I4Y2SYAXJ,Training Game,female,56.0,Very liberal,10,Cor02,0,fake,50 and over
442,A2SSYBUT9ZM0G9,Training Video,male,33.0,Somewhat conservative,2,Cor02,0,fake,25 to 34
443,A38DXFI1TZA295,Training Game,male,55.0,Middle of the road,11,Cor02,0,fake,50 and over
444,A2HWLIJP5OVFD5,Condition,female,32.0,Very Conservative,3,Cor02,0,fake,25 to 34
445,AVOF14300525D,Condition,female,58.0,Somewhat conservative,6,Cor02,0,fake,50 and over
446,A2O2Q0LVWOWJ1G,Training Video,female,45.0,Very liberal,7,Cor02,0,fake,35 to 49
447,A2ZBDSR2LZNVAE,Training Game,male,48.0,Somewhat conservative,8,Cor02,0,fake,35 to 49
448,AVXEDARJC5HLU,Condition,male,44.0,Very liberal,10,Cor02,0,fake,35 to 49
449,A36ZKMRJCHF2HX,Training Game,female,33.0,Somewhat conservative,6,Cor02,0,fake,25 to 34
450,A1KGCOR8OXYR72,Condition,male,33.0,Very liberal,10,Cor02,0,fake,25 to 34
451,A1O0B8163G7W0N,Condition,male,33.0,Middle of the road,5,Cor02,0,fake,25 to 34
452,A3RMV9ZGFJ0HHF,Training Video,female,37.0,Somewhat liberal,7,Cor02,0,fake,35 to 49
453,AKVDY8OXNMQED,Training Game,male,67.0,Very Conservative,4,Cor02,0,fake,50 and over
454,A3L3ZFL1NYFTCF,Training Game,female,33.0,I prefer not to answer,4,Cor02,0,fake,25 to 34
455,A1UKZZL7ANOZRZ,Training Video,male,33.0,Somewhat conservative,9,Cor02,0,fake,25 to 34
456,A3OLRWACCCCUTU,Condition,female,54.0,Somewhat liberal,13,Cor02,0,fake,50 and over
457,A2TG7EEQ2XG2IK,Condition,female,47.0,Very liberal,7,Cor02,0,fake,35 to 49
458,A2HOUSKURBF8UA,Condition,male,45.0,Somewhat conservative,13,Cor02,1,fake,35 to 49
459,A35RZ2HKE9VWJ5,Training Game,male,35.0,Somewhat conservative,13,Cor02,0,fake,35 to 49
460,A2J6MMNWUJQUXS,Training Game,female,46.0,Very liberal,5,Cor02,0,fake,35 to 49
461,A2APPZDU0VS9LN,Training Game,female,39.0,Very liberal,7,Cor02,1,fake,35 to 49
462,A2CK0OXMPOR9LE,Condition,male,28.0,Somewhat liberal,8,Cor02,0,fake,25 to 34
463,A13FT8BNX9UUP8,Condition,female,30.0,Very Conservative,8,Cor02,0,fake,25 to 34
464,A3DS5B06ZCD3E3,Training Video,male,43.0,Middle of the road,10,Cor02,0,fake,35 to 49
465,AHEJHFN0VV6E3,Condition,female,44.0,Middle of the road,3,Cor02,0,fake,35 to 49
466,AQD91RFHV1WNE,Condition,male,28.0,Somewhat liberal,4,Cor02,0,fake,25 to 34
467,A16FY9L7QTDNRW,Training Video,male,54.0,Somewhat liberal,7,Cor02,0,fake,50 and over
468,A1AEKMIKKEBZLZ,Condition,male,28.0,Somewhat liberal,14,Cor02,0,fake,25 to 34
469,A26UIS59SY4NM6,Training Game,male,48.0,Very liberal,11,Cor02,1,fake,35 to 49
470,A2CQP9DZSDUC5V,Training Video,female,37.0,Very liberal,10,Cor02,0,fake,35 to 49
471,AW0MG225VXWCN,Condition,male,32.0,Very liberal,9,Cor02,1,fake,25 to 34
472,A1G10UPKNT2YEX,Training Game,male,30.0,Somewhat liberal,3,Cor02,0,fake,25 to 34
473,A11GWWAXRJQ6Y2,Condition,male,25.0,Somewhat liberal,5,Cor02,0,fake,25 to 34
474,A19ED8FYO6CA36,Training Game,male,41.0,Somewhat liberal,11,Cor02,0,fake,35 to 49
475,A1S88VQY8G8CNC,Condition,male,63.0,Middle of the road,9,Cor02,0,fake,50 and over
476,A18LFH7XW61JO9,Training Video,male,30.0,Middle of the road,4,Cor02,1,fake,25 to 34
477,A250V0QRCNR17F,Training Video,female,29.0,Very Conservative,5,Cor02,0,fake,25 to 34
478,A37JENVKZQ56U6,Training Game,male,34.0,Very liberal,10,Cor02,0,fake,25 to 34
479,A1DX8T0U3UTD0R,Training Game,male,38.0,Very Conservative,6,Cor02,0,fake,35 to 49
480,A70L26UXLTGLC,Training Game,male,43.0,Very Conservative,7,Cor02,0,fake,35 to 49
481,A3OOGICWSLXYB0,Condition,female,25.0,Somewhat liberal,5,Cor02,1,fake,25 to 34
482,A1RWNYJA5X25YH,Condition,female,69.0,Somewhat conservative,11,Cor02,0,fake,50 and over
483,A3MS21UJPMHLK0,Training Game,female,36.0,Very liberal,6,Cor02,0,fake,35 to 49
484,A26L91YL0GDGD8,Training Video,female,53.0,Somewhat liberal,6,Cor02,1,fake,50 and over
485,A1ELYVM5GQIBM0,Training Game,male,40.0,Very liberal,7,Cor02,0,fake,35 to 49
486,AOUMYCLO4I993,Training Video,male,35.0,I do not have a political affiliatione,9,Cor02,0,fake,35 to 49
487,A18JA2145UWXG,Condition,male,32.0,Somewhat conservative,8,Cor02,0,fake,25 to 34
488,A144OK7GGOQZKS,Training Game,female,30.0,I do not have a political affiliatione,10,Cor02,0,fake,25 to 34
489,A1FVXS8IM5QYO8,Condition,female,53.0,Very liberal,10,Cor02,1,fake,50 and over
490,A28L1K6D8QUCML,Training Video,female,43.0,Somewhat conservative,9,Cor02,0,fake,35 to 49
491,A2YYQJ3JWA2KGD,Training Game,female,36.0,Very liberal,6,Cor02,0,fake,35 to 49
492,A2ZJS73XSSMRTD,Condition,male,30.0,Somewhat liberal,4,Cor02,0,fake,25 to 34
493,A33VGSEJ44ORMF,Training Game,female,54.0,Middle of the road,10,Cor02,1,fake,50 and over
494,AV5DCU1VH5S34,Condition,female,47.0,Middle of the road,6,Cor02,0,fake,35 to 49
495,A18MC27WTCEBA2,Training Game,male,31.0,Middle of the road,6,Cor02,1,fake,25 to 34
496,AV3GP5YAMSMSL,Training Game,male,29.0,Very liberal,9,Cor02,0,fake,25 to 34
497,A34DWBBWZRLO1X,Training Video,female,58.0,Very liberal,10,Cor02,0,fake,50 and over
498,A1MJHGH55K3O0,Training Game,female,30.0,Very liberal,6,Cor02,1,fake,25 to 34
499,A3U21PUMQ6NGT2,Training Game,female,37.0,Very liberal,12,Cor02,0,fake,35 to 49
500,A3I9XLIHPPWPN1,Training Game,female,55.0,Somewhat liberal,8,Cor02,0,fake,50 and over
501,A1R0689JPSQ3OF,Training Video,male,46.0,Middle of the road,10,Cor02,0,fake,35 to 49
502,A10BH9PYCYUKDJ,Training Video,female,39.0,Very liberal,9,Cor02,1,fake,35 to 49
503,A2LV5432PV1S39,Training Game,male,32.0,Somewhat conservative,8,Cor02,0,fake,25 to 34
504,A2DQPRIY1W73NY,Training Video,male,39.0,Very Conservative,3,Cor02,0,fake,35 to 49
505,AZACNY1H74YWS,Training Video,female,66.0,Somewhat liberal,9,Cor02,0,fake,50 and over
506,A2WNW8A4MOR7T7,Condition,male,54.0,Middle of the road,13,Cor02,0,fake,50 and over
507,A18WKVB9OP0FAR,Training Game,female,48.0,Somewhat liberal,9,Cor02,0,fake,35 to 49
508,A1EI4NMV2EHSIY,Condition,female,49.0,Middle of the road,10,Cor02,0,fake,35 to 49
509,A3QC57KUVJP5EW,Training Game,male,28.0,Somewhat conservative,11,Cor02,1,fake,25 to 34
510,A9U083CH5ATKH,Condition,female,40.0,Middle of the road,10,Cor02,1,fake,35 to 49
511,A2L366NNL1YG5W,Training Video,female,37.0,Somewhat liberal,4,Cor02,0,fake,35 to 49
512,A2JZQHB8N6LS7T,Condition,female,28.0,Very liberal,7,Cor02,1,fake,25 to 34
513,A1V2M2C00I5SWW,Condition,male,41.0,Somewhat liberal,9,Cor02,0,fake,35 to 49
514,A3Q8KB8HOOIUL7,Training Video,female,53.0,Very Conservative,7,Cor02,1,fake,50 and over
515,A2H8GNSEVUJXYL,Condition,male,59.0,Somewhat conservative,11,Cor02,0,fake,50 and over
516,A309BLCQJHQULO,Condition,female,55.0,Very liberal,11,Cor02,1,fake,50 and over
517,A2I71A09DUDQR9,Training Video,female,35.0,Somewhat liberal,11,Cor02,0,fake,35 to 49
518,A2HM35CWB7IIFM,Training Game,female,55.0,Very liberal,5,Cor02,0,fake,50 and over
519,A3CYV47MM7OA6M,Training Game,female,44.0,Very liberal,8,Cor02,0,fake,35 to 49
520,A3O81LHBBI8NPK,Training Video,female,35.0,Middle of the road,8,Cor02,1,fake,35 to 49
521,A37WDOIQH6JM6V,Training Video,female,49.0,Somewhat conservative,10,Cor02,0,fake,35 to 49
522,A1NZFJHVJ9CNTO,Training Game,male,29.0,Very liberal,9,Cor02,1,fake,25 to 34
523,ALML8V38FDV0,Condition,female,54.0,Very liberal,3,Cor02,0,fake,50 and over
524,A2JLNI234KEKKE,Training Video,female,32.0,Somewhat liberal,10,Cor02,0,fake,25 to 34
525,A27PVIL93ZMY46,Condition,female,39.0,Somewhat liberal,10,Cor02,0,fake,35 to 49
526,A3862RIFFUV141,Training Game,male,48.0,Very liberal,8,Cor02,0,fake,35 to 49
527,A14A8J5H98KLO6,Training Game,male,46.0,Middle of the road,9,Cor02,1,fake,35 to 49
528,A1NF6PELRKACS9,Training Video,male,54.0,Middle of the road,8,Cor02,0,fake,50 and over
529,ABQ65VUI4C9RK,Condition,male,45.0,Middle of the road,6,Cor02,0,fake,35 to 49
